Instrument,Segment Name,Segment Code,Revenue,year
FLOL.L,Eliminations,ICELIM,,FY0
FLOL.L,Consolidated Total,CONSTL,,FY0
ALVIV.PA,SOFTWARE,541511,276969178.082192,FY0
ALVIV.PA,CONSULTING,541511,,FY0
ALVIV.PA,Segment Total,SEGMTL,,FY0
ALVIV.PA,Consolidated Total,CONSTL,,FY0
OSBO.L,,,,FY0
VOW.OL,Projects,"562112,562119,562219",79906088.9093044,FY0
VOW.OL,Aftersales,"562111,562112,562119",,FY0
VOW.OL,Landbased,562219,,FY0
VOW.OL,Admin and Other,OTHERS,,FY0
VOW.OL,Segment Total,SEGMTL,,FY0
VOW.OL,Consolidated Total,CONSTL,,FY0
NAH.L,Consumer Legal services,"524291,541199",50107058.6100526,FY0
NAH.L,Critical care,"524298,541199,541613",,FY0
NAH.L,Shared services,"524298,561499",,FY0
NAH.L,Segment Total,SEGMTL,,FY0
NAH.L,Consolidated Total,CONSTL,,FY0
BSIF.L,Investment,OTHERS,1150987.74058312,FY0
BSIF.L,Segment Total,SEGMTL,,FY0
BSIF.L,Consolidated Total,CONSTL,,FY0
APPS.MC,Energy,"334519,541380",2193860231.16438,FY0
APPS.MC,Laboratories,"541330,541380",,FY0
APPS.MC,Automotive,811198,,FY0
APPS.MC,Applus IDIADA,561499,,FY0
APPS.MC,Other,OTHERS,,FY0
APPS.MC,Segment Total,SEGMTL,,FY0
APPS.MC,Consolidated Total,CONSTL,,FY0
ENX.PA,Listing,523210,1518418236.30137,FY0
ENX.PA,Trading revenue,523210,,FY0
ENX.PA,Advance data services,523210,,FY0
ENX.PA,Post trade,523210,,FY0
ENX.PA,Euronext Technology solutions & other revenue,523210,,FY0
ENX.PA,Other income,523210,,FY0
ENX.PA,Investor services,523210,,FY0
ENX.PA,Segment Total,SEGMTL,,FY0
ENX.PA,Consolidated Total,CONSTL,,FY0
BMEB.L,UK B&M,455110,6094220091.48057,FY0
BMEB.L,France Babou,455110,,FY0
BMEB.L,UK Heron,455110,,FY0
BMEB.L,Segment Total,SEGMTL,,FY0
BMEB.L,Corporate,EXPOTH,,FY0
BMEB.L,Consolidated Total,CONSTL,,FY0
TPFG.L,Prpoperty Franchising,"531210,531311",32853081.7153572,FY0
TPFG.L,Other,561499,,FY0
TPFG.L,Segment Total,SEGMTL,,FY0
TPFG.L,Consolidated Total,CONSTL,,FY0
IRES.I,Property investment,531110,90814426.369863,FY0
IRES.I,Segment Total,SEGMTL,,FY0
IRES.I,Consolidated Total,CONSTL,,FY0
THAJ.J,Chrome,"212290,331410",685996000.0,FY0
THAJ.J,PGM,"212290,331410",,FY0
THAJ.J,Agency and trading,423510,,FY0
THAJ.J,Manufacturing,333248,,FY0
THAJ.J,Segment Total,SEGMTL,,FY0
THAJ.J,Consolidated Total,CONSTL,,FY0
MRL.MC,Offices,531120,469860873.287671,FY0
MRL.MC,Malls,531120,,FY0
MRL.MC,Logistic,531120,,FY0
MRL.MC,Others,OTHERS,,FY0
MRL.MC,Segment Total,SEGMTL,,FY0
MRL.MC,Corporate Unit,EXPOTH,,FY0
MRL.MC,Consolidated Total,CONSTL,,FY0
AY.OQ,Renewable energy,"221118,221121,221122,335999",1102029000.0,FY0
AY.OQ,Efficient natural gas,"213112,221118,221210",,FY0
AY.OQ,Electric transmission lines,"221111,221118,221121,221122",,FY0
AY.OQ,Water,"221118,221310,237110",,FY0
AY.OQ,Segment Total,SEGMTL,,FY0
AY.OQ,Consolidated Total,CONSTL,,FY0
NN.AS,Netherlands Life,524113,,FY0
NN.AS,Insurance Europe,"524113,524114,524126,525110",,FY0
NN.AS,Japan Life,524113,,FY0
NN.AS,Segment Total,SEGMTL,,FY0
NN.AS,Consolidated Total,CONSTL,,FY0
WLN.PA,Commercial Services,"541511,541512",4670483732.87671,FY0
WLN.PA,Transactions and Software,"513210,522320",,FY0
WLN.PA,Mobile Services,522320,,FY0
WLN.PA,Segment Total,SEGMTL,,FY0
WLN.PA,Consolidated Total,CONSTL,,FY0
MTLS.OQ,Materialise Medical,513210,248312285.958904,FY0
MTLS.OQ,Materialise Software,513210,,FY0
MTLS.OQ,Materialise Manufacturing,"513210,541511",,FY0
MTLS.OQ,Segment Total,SEGMTL,,FY0
MTLS.OQ,Adjustments & Eliminations,ICELIM,,FY0
MTLS.OQ,Consolidated Total,CONSTL,,FY0
FBK.MI,,,,FY0
GLKBN.S,,,,FY0
COFA.PA,Northern Europe,"524126,524130",,FY0
COFA.PA,Western Europe,"524126,524130",,FY0
COFA.PA,Central Europe,"524126,524130",,FY0
COFA.PA,Mediterranean and Africa,"524126,524130",,FY0
COFA.PA,North America,"524126,524130",,FY0
COFA.PA,South America,"524126,524130",,FY0
COFA.PA,Asia Pacific,"524126,524130",,FY0
COFA.PA,Reinsurance,524130,,FY0
COFA.PA,Cogeri,"524130,541611",,FY0
COFA.PA,Segment Total,SEGMTL,,FY0
COFA.PA,Interzone,ICELIM,,FY0
COFA.PA,Consolidated Total,CONSTL,,FY0
FAN.L,UK,"333415,423730",421062901.155327,FY0
FAN.L,Continental Europe,"333415,423730",,FY0
FAN.L,Australasia,"333415,423730",,FY0
FAN.L,Segment Total,SEGMTL,,FY0
FAN.L,IFRS Adjustments and Eliminations,ICELIM,,FY0
FAN.L,Consolidated Total,CONSTL,,FY0
ONTEX.BR,Hygienic Disposable,322291,1789597602.73973,FY0
ONTEX.BR,Segment Total,SEGMTL,,FY0
ONTEX.BR,Consolidated Total,CONSTL,,FY0
FACC.VI,CABIN INTERIORS,336413,649590111.30137,FY0
FACC.VI,Aerostructures,336413,,FY0
FACC.VI,Engines & Nacelles,336412,,FY0
FACC.VI,Segment Total,SEGMTL,,FY0
FACC.VI,Consolidated Total,CONSTL,,FY0
IMCD.AS,Operating segment - EMEA,424210,4924543022.26027,FY0
IMCD.AS,Operating segment - Asia Pacific,424210,,FY0
IMCD.AS,Operating segment-Americas,"424210,424610,424690,424950",,FY0
IMCD.AS,Segment Total,SEGMTL,,FY0
IMCD.AS,Consolidated Total,CONSTL,,FY0
SSPG.L,UK,722310,2438899180.85842,FY0
SSPG.L,Continental Europe,722310,,FY0
SSPG.L,North America,722310,,FY0
SSPG.L,ROW,722310,,FY0
SSPG.L,Non-attributable,OTHERS,,FY0
SSPG.L,Segment Total,SEGMTL,,FY0
SSPG.L,Consolidated Total,CONSTL,,FY0
INCI.MI,,,307245419.520548,FY0
GLOB.N,,,1780243000.0,FY0
SCST.ST,Ready-to-cook,311991,1164415150.17583,FY0
SCST.ST,Others,OTHERS,,FY0
SCST.ST,Ready-to-eat,OTHERS,,FY0
SCST.ST,Segment Total,SEGMTL,,FY0
SCST.ST,Consolidated Total,CONSTL,,FY0
ZAL.OL,Managed Services,541612,91128770.4792528,FY0
ZAL.OL,Professional Services,541611,,FY0
ZAL.OL,Gr.Ovhd & Unallocated,541612,,FY0
ZAL.OL,APAC,541612,,FY0
ZAL.OL,Segment Total,SEGMTL,,FY0
ZAL.OL,Consolidated Total,CONSTL,,FY0
LOG.MC,Other Business,541614,13135958227.1925,FY0
LOG.MC,Transport,541614,,FY0
LOG.MC,Tabaco,541614,,FY0
LOG.MC,Pharmaceutical Distribution,424210,,FY0
LOG.MC,Adjustments,OTHERS,,FY0
LOG.MC,Segment Total,SEGMTL,,FY0
LOG.MC,Consolidated Total,CONSTL,,FY0
OEC.N,Rubber,326291,2030900000.0,FY0
OEC.N,Specialties,326299,,FY0
OEC.N,Corporate and other,OTHERS,,FY0
OEC.N,Segment Total,SEGMTL,,FY0
OEC.N,Consolidated Total,CONSTL,,FY0
FEOIb.ST,Brands,"315250,316210,316990,339920",812539597.60274,FY0
FEOIb.ST,Global sales,"314999,315250,316210,339920",,FY0
FEOIb.ST,Frilufts,339920,,FY0
FEOIb.ST,Segment Total,SEGMTL,,FY0
FEOIb.ST,Other Income,EXPOTH,,FY0
FEOIb.ST,Consolidated Total,CONSTL,,FY0
FDM.L,,,399167725.155749,FY0
SPI.L,Healthcare Services,622110,1445593661.16252,FY0
SPI.L,Segment Total,SEGMTL,,FY0
SPI.L,Consolidated Total,CONSTL,,FY0
KAMBI.ST,,,177660530.821918,FY0
SEFER.PA,,,362474315.068493,FY0
DHG.I,Dublin,721110,551934931.506849,FY0
DHG.I,Regional Ireland,721110,,FY0
DHG.I,United Kingdom,721110,,FY0
DHG.I,Segment Total,SEGMTL,,FY0
DHG.I,Consolidated Total,CONSTL,,FY0
ABL.OL,ABL,OTHERS,167897000.0,FY0
ABL.OL,OWC,OTHERS,,FY0
ABL.OL,Longitude,OTHERS,,FY0
ABL.OL,AGR,OTHERS,,FY0
ABL.OL,Eliminations,OTHERS,,FY0
ABL.OL,Segment Total,SEGMTL,,FY0
ABL.OL,Consolidated Total,CONSTL,,FY0
AKSOA.OL,Subsea,"213112,333132",4227734394.93697,FY0
AKSOA.OL,Renewables and Field Development,221118,,FY0
AKSOA.OL,"Electrification, Maintenance and Modifications",213112,,FY0
AKSOA.OL,Other,OTHERS,,FY0
AKSOA.OL,Segment Total,SEGMTL,,FY0
AKSOA.OL,Eliminations,ICELIM,,FY0
AKSOA.OL,Consolidated Total,CONSTL,,FY0
VLG.L,Brands,"325411,325620",53202685.5380149,FY0
VLG.L,Manufacturing and development,"325411,325620",,FY0
VLG.L,Segment Total,SEGMTL,,FY0
VLG.L,Eliminations,ICELIM,,FY0
VLG.L,Consolidated Total,CONSTL,,FY0
LTGL.L,Other,531120,712014758.362064,FY0
LTGL.L,Software & Platform division,"513210,518210",,FY0
LTGL.L,Content & Services division,"541611,611699",,FY0
LTGL.L,GP strategies,518210,,FY0
LTGL.L,Segment Total,SEGMTL,,FY0
LTGL.L,Consolidated Total,CONSTL,,FY0
EYE.L,,,54721463.5075907,FY0
PID.PA,Electronic ID,334419,209388057.910298,FY0
PID.PA,Payment,334419,,FY0
PID.PA,Mass Transit,OTHERS,,FY0
PID.PA,Air web,OTHERS,,FY0
PID.PA,Track & Trace,OTHERS,,FY0
PID.PA,RTLS,OTHERS,,FY0
PID.PA,Segment Total,SEGMTL,,FY0
PID.PA,Consolidated Total,CONSTL,,FY0
TNXT.MI,Digital Trust,"513210,541512",382237799.657534,FY0
TNXT.MI,Other Segments,"513210,541512",,FY0
TNXT.MI,Sales & Marketing Solutions,541613,,FY0
TNXT.MI,Cyber Security,"513210,541512",,FY0
TNXT.MI,Segment Total,SEGMTL,,FY0
TNXT.MI,Eliminations,ICELIM,,FY0
TNXT.MI,Consolidated Total,CONSTL,,FY0
ZALG.DE,Fashion Store,"458110,458210,459999",11071061643.8356,FY0
ZALG.DE,Offprice,"458110,458210,459999",,FY0
ZALG.DE,Other,OTHERS,,FY0
ZALG.DE,Segment Total,SEGMTL,,FY0
ZALG.DE,Eliminations,ICELIM,,FY0
ZALG.DE,Consolidated Total,CONSTL,,FY0
ENTRA.OL,,,333792681.059562,FY0
LRES.MC,,,85860445.2054795,FY0
INWI.ST,Scandinavia,"321911,332321",917273583.274083,FY0
INWI.ST,Eastern Europe,"321911,332321",,FY0
INWI.ST,e-Commerce,459999,,FY0
INWI.ST,Western Europe,"321911,332321",,FY0
INWI.ST,Segment Total,SEGMTL,,FY0
INWI.ST,Eliminations,ICELIM,,FY0
INWI.ST,Consolidated Total,CONSTL,,FY0
SCATC.OL,Power Production,221118,306435972.030827,FY0
SCATC.OL,Services,811310,,FY0
SCATC.OL,Development and Construction,"237130,237990",,FY0
SCATC.OL,Corporate,OTHERS,,FY0
SCATC.OL,Residual ownership interests,OTHERS,,FY0
SCATC.OL,Segment Total,SEGMTL,,FY0
SCATC.OL,Eliminations,ICELIM,,FY0
SCATC.OL,Consolidated Total,CONSTL,,FY0
GRANG.ST,Gränges Eurasia,"326121,331318",2353235073.69473,FY0
GRANG.ST,Gränges Americas,"326121,331318",,FY0
GRANG.ST,Segment Total,SEGMTL,,FY0
GRANG.ST,Other and Eliminations,ICELIM,,FY0
GRANG.ST,Consolidated Total,CONSTL,,FY0
ALREA.PA,,,389702482.876712,FY0
NPI.MI,,,32008657.9623288,FY0
GAMA.L,UK Indirect,"517111,517112,517410,517810",586221496.401137,FY0
GAMA.L,UK Direct,"459999,517111,517112,517810",,FY0
GAMA.L,European,"459999,517111,517112,517810",,FY0
GAMA.L,Segment Total,SEGMTL,,FY0
GAMA.L,Eliminations,ICELIM,,FY0
GAMA.L,Central Functions,EXPOTH,,FY0
GAMA.L,Consolidated Total,CONSTL,,FY0
JLEN.L,,,133745668.01919,FY0
NESF.L,Investment in solar energy,525990,81428906.1825537,FY0
NESF.L,Segment Total,SEGMTL,,FY0
NESF.L,Consolidated Total,CONSTL,,FY0
HLE.DE,Electronics,336320,4719653253.42466,FY0
HLE.DE,Light,335139,,FY0
HLE.DE,Lifecycle Solutions,"335139,336320",,FY0
HLE.DE,Segment Total,SEGMTL,,FY0
HLE.DE,Consolidated Total,CONSTL,,FY0
LIFCOb.ST,Dental,"423450,541715",2070754626.33794,FY0
LIFCOb.ST,Demolition & Tools,333120,,FY0
LIFCOb.ST,Systems Solutions,"333243,333248,334419,336390",,FY0
LIFCOb.ST,Segment Total,SEGMTL,,FY0
LIFCOb.ST,Consolidated Total,CONSTL,,FY0
UNITED.HE,,,51662029.109589,FY0
BESQ.ST,Property Development and Real Estate,236117,208170794.980688,FY0
BESQ.ST,Project Development Housing,236117,,FY0
BESQ.ST,IFRS Adjustment,OTHERS,,FY0
BESQ.ST,Segment Total,SEGMTL,,FY0
BESQ.ST,Consolidated Total,CONSTL,,FY0
RWAY.MI,,,262677514.982877,FY0
TXTP.WA,LiveChat,513210,73231275.9492496,FY0
TXTP.WA,ChatBox,513210,,FY0
TXTP.WA,HelpDesk,513210,,FY0
TXTP.WA,Segment Total,SEGMTL,,FY0
TXTP.WA,Consolidated Total,CONSTL,,FY0
QTX.L,,,33287364.6646102,FY0
INDV.L,SUBLOCADE,325412,901000000.0,FY0
INDV.L,Sublingual/Other,325412,,FY0
INDV.L,PERSERIS,325412,,FY0
INDV.L,Segment Total,SEGMTL,,FY0
INDV.L,Consolidated Total,CONSTL,,FY0
THULE.ST,Sport&Cargo Carriers,336390,974077134.45685,FY0
THULE.ST,"Packs, Bags & Luggage",336390,,FY0
THULE.ST,RV Products,336390,,FY0
THULE.ST,Active with Kids,336390,,FY0
THULE.ST,Others,OTHERS,,FY0
THULE.ST,Segment Total,SEGMTL,,FY0
THULE.ST,Consolidated Total,CONSTL,,FY0
SYNTH.TE,,,6559599.53112089,FY0
FEVR.L,,,416500332.667997,FY0
MAB1.L,,,279223371.43894,FY0
LFG.MI,Film Rights Not Owned,512120,51618150.6849315,FY0
LFG.MI,Marketing/Communications/Product Placement,541810,,FY0
LFG.MI,Film Production & Co-Production,512110,,FY0
LFG.MI,Segment Total,SEGMTL,,FY0
LFG.MI,Consolidated Total,CONSTL,,FY0
PSH.AS,Investment holding,525990,-968971020.0,FY0
PSH.AS,Segment Total,SEGMTL,,FY0
PSH.AS,Consolidated Total,CONSTL,,FY0
ALFOC.PA,Retail Sales,"339930,513210",210390314.224087,FY0
ALFOC.PA,Digital Sales,"339930,513210",,FY0
ALFOC.PA,Other,"339930,513210",,FY0
ALFOC.PA,Segment Total,SEGMTL,,FY0
ALFOC.PA,Consolidated Total,CONSTL,,FY0
TUNE.L,Focusrite,334310,213533773.418251,FY0
TUNE.L,Novation,512250,,FY0
TUNE.L,Distribution,"334310,512250",,FY0
TUNE.L,ADAM Audio,334310,,FY0
TUNE.L,Martin Audio,334310,,FY0
TUNE.L,Sequential,339992,,FY0
TUNE.L,Segment Total,SEGMTL,,FY0
TUNE.L,Consolidated Total,CONSTL,,FY0
NWGP.WA,Repair and modernization of rolling stock,"336510,488210",220184580.239863,FY0
NWGP.WA,Leasing and property management,532411,,FY0
NWGP.WA,Financial holdings,"336510,488210,532411",,FY0
NWGP.WA,Segment Total,SEGMTL,,FY0
NWGP.WA,Elimination,ICELIM,,FY0
NWGP.WA,Consolidated Total,CONSTL,,FY0
AENA.MC,Commercial,488119,4475780179.79452,FY0
AENA.MC,Services outside the Terminal,488119,,FY0
AENA.MC,International,"488111,488119",,FY0
AENA.MC,Aeronautical,"488111,488119",,FY0
AENA.MC,SCAIRM,"488111,488119",,FY0
AENA.MC,Segment Total,SEGMTL,,FY0
AENA.MC,Eliminations,ICELIM,,FY0
AENA.MC,Consolidated Total,CONSTL,,FY0
OVS.MI,OVS,315250,1643116744.87313,FY0
OVS.MI,UPIM,"315250,316990,325620",,FY0
OVS.MI,Other,OTHERS,,FY0
OVS.MI,Segment Total,SEGMTL,,FY0
OVS.MI,Consolidated Total,CONSTL,,FY0
SCSS.L,Sale of goods,449110,403388242.736873,FY0
SCSS.L,Associated sale of warranties,449110,,FY0
SCSS.L,Segment Total,SEGMTL,,FY0
SCSS.L,Consolidated Total,CONSTL,,FY0
ELIS.PA,France,"812320,812331,812332",4089148116.43836,FY0
ELIS.PA,Latin America,"314110,532490,561710,561720",,FY0
ELIS.PA,UK & Irleand,561720,,FY0
ELIS.PA,Central Europe,561720,,FY0
ELIS.PA,Scandinavia & Eastern Europe,561720,,FY0
ELIS.PA,Southern Europe,561720,,FY0
ELIS.PA,Segment Total,SEGMTL,,FY0
ELIS.PA,Eliminations & Holdings,ICELIM,,FY0
ELIS.PA,Consolidated Total,CONSTL,,FY0
DUST.ST,LCP,541511,2153501881.55347,FY0
DUST.ST,SMB,541511,,FY0
DUST.ST,Segment Total,SEGMTL,,FY0
DUST.ST,Consolidated Total,CONSTL,,FY0
UJO.L,Development and Production,211130,10290993.7700357,FY0
UJO.L,Exploration and Evaluatio,211130,,FY0
UJO.L,Segment Total,SEGMTL,,FY0
UJO.L,Corporate,EXPOTH,,FY0
UJO.L,Consolidated Total,CONSTL,,FY0
WIZZ.L,Airline passenger ticket revenue,481111,4222569071.85207,FY0
WIZZ.L,Airline ancillary revenue,481111,,FY0
WIZZ.L,Segment Total,SEGMTL,,FY0
WIZZ.L,Consolidated Total,CONSTL,,FY0
FRU.DE,Ferrratum Business (SME),"522291,522299",227275256.849315,FY0
FRU.DE,Sweep Bank,"522291,541512",,FY0
FRU.DE,CapitalBox,"522291,541512",,FY0
FRU.DE,Central,525990,,FY0
FRU.DE,Segment Total,SEGMTL,,FY0
FRU.DE,Consolidated Total,CONSTL,,FY0
TIG.L,Online presence,518210,728237000.0,FY0
TIG.L,Online Marketing,OTHERS,,FY0
TIG.L,Segment Total,SEGMTL,,FY0
TIG.L,Consolidated Total,CONSTL,,FY0
ECEL.L,Building Plastics,326199,461138329.401802,FY0
ECEL.L,Profiles,325211,,FY0
ECEL.L,Segment Total,SEGMTL,,FY0
ECEL.L,Eliminations,ICELIM,,FY0
ECEL.L,Corporate,EXPOTH,,FY0
ECEL.L,Consolidated Total,CONSTL,,FY0
DFSD.L,DFS,337121,1384101077.89302,FY0
DFSD.L,Sofology,337121,,FY0
DFSD.L,Other,337121,,FY0
DFSD.L,Elimination,OTHERS,,FY0
DFSD.L,Segment Total,SEGMTL,,FY0
DFSD.L,Consolidated Total,CONSTL,,FY0
EVOG.ST,Sweden,519290,1559007919.52055,FY0
EVOG.ST,Malta,519290,,FY0
EVOG.ST,Australia,519290,,FY0
EVOG.ST,North America,519290,,FY0
EVOG.ST,Curacao,519290,,FY0
EVOG.ST,Other,519290,,FY0
EVOG.ST,Segment Total,SEGMTL,,FY0
EVOG.ST,Eliminations,ICELIM,,FY0
EVOG.ST,Consolidated Total,CONSTL,,FY0
AUTOA.L,Auto trader segment,519290,616898733.396643,FY0
AUTOA.L,Autorama Segment,519290,,FY0
AUTOA.L,Segment Total,SEGMTL,,FY0
AUTOA.L,Consolidated Total,CONSTL,,FY0
THRLT.L,Property Investment,531110,86067458.5530077,FY0
THRLT.L,Segment Total,SEGMTL,,FY0
THRLT.L,Consolidated Total,CONSTL,,FY0
HOFI.ST,Unsecured,522390,245969369.127001,FY0
HOFI.ST,Secured,522390,,FY0
HOFI.ST,Segment Total,SEGMTL,,FY0
HOFI.ST,Discontinued Operations,ICELIM,,FY0
HOFI.ST,Group Items,EXPOTH,,FY0
HOFI.ST,Consolidated Total,CONSTL,,FY0
TROAX.ST,Property Protection,337215,304025042.808219,FY0
TROAX.ST,Machine Guarding,337215,,FY0
TROAX.ST,Warehouse Partitioning,337215,,FY0
TROAX.ST,Segment Total,SEGMTL,,FY0
TROAX.ST,Consolidated Total,CONSTL,,FY0
ITWB.MI,,,418080404.537671,FY0
MOBAM.OL,,,,FY0
PARB.OL,,,,FY0
DETEC.HE,Medical Business Unit (MBU),561499,105501145.119863,FY0
DETEC.HE,Security Business Unit (SBU),561499,,FY0
DETEC.HE,Industrial Solutions Business Unit (IBU),OTHERS,,FY0
DETEC.HE,Segment Total,SEGMTL,,FY0
DETEC.HE,Consolidated Total,CONSTL,,FY0
ENENTO.HE,Business Insight,"518210,561450",179290453.767123,FY0
ENENTO.HE,Consumer Insight,"518210,561450",,FY0
ENENTO.HE,Digital Processes,"518210,561450",,FY0
ENENTO.HE,Segment Total,SEGMTL,,FY0
ENENTO.HE,Consolidated Total,CONSTL,,FY0
IDHC.L,Egyp region,621512,145717340.339531,FY0
IDHC.L,Sudan region,621512,,FY0
IDHC.L,Jordan region,621512,,FY0
IDHC.L,Nigeria region,621512,,FY0
IDHC.L,Segment Total,SEGMTL,,FY0
IDHC.L,Consolidated Total,CONSTL,,FY0
FILA.MI,Europe,339940,818257705.479452,FY0
FILA.MI,North America,339940,,FY0
FILA.MI,Central-South America,339940,,FY0
FILA.MI,Rest of the World,339940,,FY0
FILA.MI,Asia,339940,,FY0
FILA.MI,Segment Total,SEGMTL,,FY0
FILA.MI,Corporate,EXPOTH,,FY0
FILA.MI,Consolidated Total,CONSTL,,FY0
TLGO.MC,Rolling stock,336510,502052654.109589,FY0
TLGO.MC,Auxiliary machines and others,336510,,FY0
TLGO.MC,General,OTHERS,,FY0
TLGO.MC,Segment Total,SEGMTL,,FY0
TLGO.MC,Consolidated Total,CONSTL,,FY0
WAFGn.DE,,,1932041952.05479,FY0
TINCC.BR,Other financial services,525910,31910871.8894782,FY0
TINCC.BR,Segment Total,SEGMTL,,FY0
TINCC.BR,Consolidated Total,CONSTL,,FY0
TNOM.HE,,,109275470.890411,FY0
LNSX.F,Leasing,532112,767356592.465753,FY0
LNSX.F,Fleet management,"532112,541614",,FY0
LNSX.F,Reconciliations,OTHERS,,FY0
LNSX.F,Segment Total,SEGMTL,,FY0
LNSX.F,Consolidated Total,CONSTL,,FY0
PLANZ.S,,,30584162.7001298,FY0
ALHYP.PA,,,63067208.9041096,FY0
SPIE.PA,Oil & Gas and Nuclear,541330,8683406464.0411,FY0
SPIE.PA,Holding - Operating Segment,236220,,FY0
SPIE.PA,France,"541330,541690",,FY0
SPIE.PA,Germany and Central Europe,"541330,541690",,FY0
SPIE.PA,North-Western Europe,"541330,541690",,FY0
SPIE.PA,Segment Total,SEGMTL,,FY0
SPIE.PA,Consolidated Total,CONSTL,,FY0
INWT.MI,,,912875524.400685,FY0
COOR.ST,IFM,561210,1132708161.1868,FY0
COOR.ST,FM-Services,561210,,FY0
COOR.ST,Segment Total,SEGMTL,,FY0
COOR.ST,Consolidated Total,CONSTL,,FY0
ALIG.ST,Wind,333921,433521013.086339,FY0
ALIG.ST,Construction,OTHERS,,FY0
ALIG.ST,Industrial,OTHERS,,FY0
ALIG.ST,Facade Access,OTHERS,,FY0
ALIG.ST,Height Safety & Productivity Solutions,OTHERS,,FY0
ALIG.ST,Segment Total,SEGMTL,,FY0
ALIG.ST,Consolidated Total,CONSTL,,FY0
EPR.OL,,,911437554.228551,FY0
G4M.L,,,187510328.922215,FY0
VGOP.WA,Detection Modules,334513,15505197.0302684,FY0
VGOP.WA,Semiconductor Materials,334513,,FY0
VGOP.WA,Segment Total,SEGMTL,,FY0
VGOP.WA,Consolidated Total,CONSTL,,FY0
11B.WA,,,16951668.7607082,FY0
LUVE.MI,Ventilated Products,333415,660397046.232877,FY0
LUVE.MI,OEM Products,333415,,FY0
LUVE.MI,Non Allocated Costs,OTHERS,,FY0
LUVE.MI,Segment Total,SEGMTL,,FY0
LUVE.MI,Consolidated Total,CONSTL,,FY0
BSTA.MI,Factoring,522299,129276541.09589,FY0
BSTA.MI,CQ Division,522299,,FY0
BSTA.MI,Collateralised Lending Division,522299,,FY0
BSTA.MI,Segment Total,SEGMTL,,FY0
BSTA.MI,Corporate,EXPOTH,,FY0
BSTA.MI,Consolidated Total,CONSTL,,FY0
FLOW.AS,Americas,"523999,541511",724748501.712329,FY0
FLOW.AS,Asia,"523999,541511",,FY0
FLOW.AS,Europe,"523999,541511",,FY0
FLOW.AS,Segment Total,SEGMTL,,FY0
FLOW.AS,Eliminations,ICELIM,,FY0
FLOW.AS,Consolidated Total,CONSTL,,FY0
PIHLIS.HE,,,738956549.657534,FY0
CRN.L,,,660698844.178082,FY0
MULTI.OL,Region Oslo,541330,427624763.946307,FY0
MULTI.OL,Region Norway,541330,,FY0
MULTI.OL,International,541330,,FY0
MULTI.OL,LINK arkitektur,541330,,FY0
MULTI.OL,Segment Total,SEGMTL,,FY0
MULTI.OL,Eliminations,ICELIM,,FY0
MULTI.OL,Not Allocated,EXPOTH,,FY0
MULTI.OL,Consolidated Total,CONSTL,,FY0
B2I.OL,Investments,522299,344714949.216557,FY0
B2I.OL,Servicing,522299,,FY0
B2I.OL,Other,OTHERS,,FY0
B2I.OL,Segment Total,SEGMTL,,FY0
B2I.OL,Unallocated items and Eliminations,ICELIM,,FY0
B2I.OL,Consolidated Total,CONSTL,,FY0
KNOS.L,Digital Service,"513210,541511",462251026.725701,FY0
KNOS.L,Workday practice,"513210,541511",,FY0
KNOS.L,Workday products,OTHERS,,FY0
KNOS.L,Segment Total,SEGMTL,,FY0
KNOS.L,Consolidated Total,CONSTL,,FY0
ADB.MI,Aviation,"488111,488119",119823416.09589,FY0
ADB.MI,Non Aviation,"455110,532111,722310,812930",,FY0
ADB.MI,Other,488190,,FY0
ADB.MI,Segment Total,SEGMTL,,FY0
ADB.MI,Consolidated Total,CONSTL,,FY0
ESP.L,,,88308232.0208069,FY0
1AT.WA,Developer Acitivy,236116,378714563.106796,FY0
1AT.WA,Rental Activity,531120,,FY0
1AT.WA,Segment Total,SEGMTL,,FY0
1AT.WA,Consolidated Total,CONSTL,,FY0
NP3.ST,Sundsvall,531210,149022848.248429,FY0
NP3.ST,Gavle,531210,,FY0
NP3.ST,Dalecarlia,531210,,FY0
NP3.ST,Ostersund,531210,,FY0
NP3.ST,Umea,531210,,FY0
NP3.ST,Skelleftea,531210,,FY0
NP3.ST,Lulea,531210,,FY0
NP3.ST,Central Sweden,531210,,FY0
NP3.ST,Segment Total,SEGMTL,,FY0
NP3.ST,Not Distributed,ICELIM,,FY0
NP3.ST,Consolidated Total,CONSTL,,FY0
SHA_p.DE,Industrial,"333241,333248,333612,333613",16918878424.6575,FY0
SHA_p.DE,Automotive Aftermarket,"333613,336310,336350",,FY0
SHA_p.DE,Automotive Technologies,336350,,FY0
SHA_p.DE,Segment Total,SEGMTL,,FY0
SHA_p.DE,Consolidated Total,CONSTL,,FY0
APAX.L,Private Equity Investments,525990,-107154323.630137,FY0
APAX.L,Derived Investments,525990,,FY0
APAX.L,Central Functions,525990,,FY0
APAX.L,Segment Total,SEGMTL,,FY0
APAX.L,Consolidated Total,CONSTL,,FY0
PBX.WA,Implementation of contracts - Prefabrication,238120,383311250.713878,FY0
PBX.WA,Implementation of contracts - Construction services,"236116,236210,236220,237990",,FY0
PBX.WA,Production Services,327390,,FY0
PBX.WA,Implementation of Pilot Projects,"236115,236116,332311",,FY0
PBX.WA,Hiring Services,531120,,FY0
PBX.WA,Other,OTHERS,,FY0
PBX.WA,Segment Total,SEGMTL,,FY0
